username,tweet,review
valcris955,"Nos EUA, Dilma critica terceirização e reforma da Previdência de Temer @UOL https:/noticias.uol.com.br/politica/ultimas-noticias/2017/04/08nos-eua-dilma-critica-terceirizacao-e-reforma-da-previdencia-de-temer.htm …",0
igor22_FM,Acho q o país esta mudando e com esses novos projetos da reforma da previdência e da terceirizaçao o Brasil vai mudar sq pra pior.,-1
visaooeste,Professores de Osasco convocam ato contra reforma da previdência e terceirização - http:/www. visaooeste.com.br/professores-co nvocam-ato-contra-reforma-da-previdencia-e-terceirizacao/ …pic.twitter.com6R2c6bTBL8,-1
Eddiemasses,"Isso inclui a terceirização , PEC dos gastos, reforma da previdência , entre tantos outros assuntos.",0
iaesouyasmin,to lendo umas coisas e fico tao triste com esse retrocesso do pais com terceirizaçao daqui a pouco eh a reforma da previdencia,0
Eliasso80871622,Fala ae ladrão,-1
AugustoAntunes8,BOMBA!!! TEMER ESTÁ PERDIDO JUNTO COM LULA E DILMA ! JOESLEY BATISTA ENT... https://youtu.be/pQT-KJuyorM via @YouTube,-1
Caniatus,Coisas que disseram que não ia ter e teve/tá tendo: Copa Olimpíadas Golpe PEC 55 Novo ensino médio Reforma da previdência Terceirização,-1
cirogames12,até onde vc vai pra conquistar voto @cirogomes ? 1o quer voto de quem odeia lula . já anda mencionando igreja. q+? esperando votos do alckmin?,0
Ajuricaba_AM,"A aprovação da terceirização antes da reforma da previdência foi um erro grosseiro dos governistas. Um tiro no pé""!""",-1
AllehgiraM,Retweeted divergente ( @reinaldonovelli ): Moro impede acesso dos advogados de Lula a extratos bancários... http://fb.me/J1LszVSZ,-1
levyfidelix,"MICHEL TEMER, LULA, DILMA, FHC, AÉCIO NEVES , ETC... SÓ CELEBRIDADES DO CRIME! http://fb.me/6L1e39HjB",-1
zecarlosantos2,Nós queremos cadeia para Aécio Neves e Temer. É vocês? Pedem cadeia para Lula?,-1
qperspectiva,Sabe a reforma da previdência ? Sabe a reforma trabalhista? Sabe a lei de terceirização ? O Renan é contra. Achei que vc deveria saber.,0
JhonRamos1921,"pelo amor d Deus... Reforma da previdência , reforma trabalhista, terceirização ... O senhor merecia uma cuspida na cara",-1
VerdadeSManip,Os que estão ferrando os trabalhadores na reforma da previdência e terceirização são ricos políticos que se... http://fb.me/3hAmUQC2z,-1
BlogdoTorves,"O Golpe não foi contra o PT e a Dilma. Foi contra os trabalhadores. PEC (241) 55, Reforma da Previdência , Terceirização e o fim da CLT.",-1
ROBERT20174,QUER ACABAR COM O TRAFICO DE DROGAS NO BRASIL E SO PRENDER O AECIO NEVES E SEU PARÇA JOSE PERRELLA QUE TA RESOLVIDO,-1
ronaldrios,"Cada denúncia de corrupção do Aécio Neves , o jornal pode usar uma foto dele com o Ronaldo, se o mesmo vale pro @A10imperador . pic.twitter.com/y7i6Vdx5v3",-1
NegroNicolau,Manifestantes protestam contra a reforma da previdência e a terceirização em Nova Olinda http://negronicolau.blogspot.com/2017/03/manife stantes-protestam-contra-reforma.html#.WN8FyoCUv4A.twitter …,0
NelsinhaPB,Ministro descarta usar projeto de reforma para mudar lei da terceirização http://g1.globo.com/economia/noticia/ministro-descarta-usar-reforma-trabalhista-para-mudar-lei-da-terceirizacao.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar …,0
Grupodobemestar,Greve Geral contra a Reforma da Previdência e Terceirização Mobiliza Movimentos Sociais. … https:/grupodo bemestaredafelicidade.blogspot.com.br/2017/03/parque augusta-reformadaprevidencia.html … #Jornalismo #Comunicaçãopic.twitter.comsajcKaINLd,0
Brasil_de_Fato,"RIO | Mais de 20 mil marcham no centro do Rio, entre a Candelária e a Cinelândia contra a terceirização e a reforma da Previdência #31M pic.twitter.com/b2Ttqf5xEU",-1
piravilela,"#UmAnoDeGolpe e ja aprovaram a PEC 55, Terceirização e querem passar a reforma da Previdência",-1
thornadofsouls,Vou fazer uma camiseta sobre a terceirização e a reforma da previdência tipo a do Ronaldo dizendo A CULPA NÃO É MINHA EU FUI CONTRA O GOLPE,-1
TransitoRioRJ,Manifest. contra reforma da Previdência e terceirização interdita vias no centro do Rio https:/t. co/http://dlvr.itNmkppV ( @InformeRJO ),-1
_isabelalacerda,"pra pessoa apoiar a reforma trabalhista, terceirizaçao e reforma da previdencia tem que no minimo ter bosta ao inves de cerebro na cabeça...",-1
claudiomenewaz,Erika e suas palavras é nossa arma contra esses loucos golpistas. Acham q somos burros? Tucanalhas fascistas perderão sempre para Lula,-1
mariobatistaco2,"é mais acho que ela tem rasão , por ainda esta solta , essa pilantra sem vergonha, amante do lula . https://twitter.com/N_Carvalheira/status/911293884898189312 …",-1
Helio__Chaves,"PATO amarelo da Fiesp engorda comendo coxinhas @estadao : Por hora terceirização . Depois a reforma da Previdência - http://economia.estadao.com.br/noticias/geral ,placar-da-terceirizacao-mostra-que-governo-tera-dificuldade-para-aprovar-reforma-da-previdencia,70001711059 …",-1
annaflavi,"Eu até pensei em debater com o sabidão"" que defende a terceirização e a reforma da previdência , mas ele veio com um ""intendo""... Parei.""",-1
joaovithorlopes,Bom estou indignado com a terceirização e reforma da previdência ta de mais esses políticos,-1
caionocko,"Quando CNI (Indústrias) entra com peso na propaganda em defesa da terceirização , reforma da previdência e trabalhista: certeza que são ruins",-1
sandracantii,me mostra algo dela defendo o trabalhador. ..temos 10 ministros réus. .. terceirização . .. reforma da previdência . ..ela não posicion,-1
LaerteSoares,"Quanta mentira, basta olhar na net Lula e Dilma defendendo a terceirização e a reforma da previdência",-1
portalveneza,Ato convoca trabalhadores contra a reforma da previdência e contra a terceirização | Portal Veneza http://fb.me/6OooLGtKJ,-1
jaoaraujo,"ela n concordava com a reforma da previdência ? nem a terceirização ? ia chegar no mesmo ponto, com ela, com temer",0
APSJ1964,"Milhares e olha que eles nem sabem que é para apoiar a reforma da Previdência , a terceirização e ao Temer!",0
Leandro_1079,A Sherazade chamou as pessoas que protestavam contra a reforma da previdência e a terceirização de vagabundos. https://twitter.com/GeorgMarques/status/851407636247584768 …,0
caarlos_freitas,"Lei das Teles, a favor da Terceirização , apoiou a Reforma Trabalhista e delatado na Lava Jato. Se for mesmo can... http://ow.ly/PjJS50beIDl",0
SilCastelhano,Documentos que Durán apresenta que sugerem falsificação de prova contra Lula na Lava Jato https:/falandoverdades.com.br/2017/09/22/documentos-que-sugerem-falsificacao-de-provas-contra-lula#.WcVbL-7lgMU.twitter …,0
dyeli10,SoBrE a PoLiTiCa..: Lula Faz AMEAÇAS a Sérgio Moro e Recebe Devida Res... http://tudadapolitica.blogspot.com/2017/09/lula-f az-ameacas-sergio-moro-e-recebe.html?spref=tw …,0
OslecMac74,110% porque tinha que dividir com a Dilma . 70 pra ela.,0
JDanieldf,Reforma Trabalhista e Reforma da Previdência podem ter o mesmo destino da Terceirização : aprovadas na Câmara e ENGAVETADAS NO SENADO,0
gabicararreto,Tinha que ter uma #GreveGeral até eles recuarem com esse negocio de ' reforma ' da previdencia e terceirização,-1
seebma_oficial,SEEB-MA participa de ato público contra Reforma da Previdência e a Terceirização plena http:/dlvr.it/NnvpW0pic.twitter.comjIVvh3xNOU,-1
elvisneves45,"Paralisação geral dia 31 de março!!! Contra a lei da terceirização , contra a reforma da ... http://fb.me/1VOQL6nwd",-1
lhamadasgalaxia,"sobre reforma da previdência e terceirização : se fossem ruins, sindicatos e esquerda eram a favor ¯\_(ツ)_/¯",1
Prascidelli,Não à terceirização ! Não à Reforma da Previdência ! Nenhum Direito A Menos!!! #ForaTemer https://twitter.com/twtfernanda/status/844229458676584449 …,-1
AllehgiraM,"Retweeted #ToComDirceu ( @enfanaleao ): Retweeted Brasil 247 ( @brasil247 ): Por delatar Lula , Léo Pinheiro escapa... http://fb.me/JejluqaN",0
IsmaelsoaresTw,O MALUCO ESTÁ MAIS SUJO QUE PAU DE GALINHEIRO E SE METE A FALAR MERDAS A FAVOR DOS VIGARISTAS LULA E DILMA .,-1
SamuelIgor,Cidade mineira tem protesto contra a reforma da Previdência e terceirização https:/glo.bo/2oiD5Vd #G1pic.twitter.comt0tIhNBBrI,-1
pregopontocom,Pregopontocom Tudo: CNBB critica terceirização e reforma da Previdência em nota pública... http://pregopontocom.blogspot.com/2017/03/cnbb-c ritica-terceirizacao-e-reforma-da.html?spref=tw …,-1
LWosniak,o que acha da aprovação da terceirização e da reforma da previdência,0
rafabrantcosta,"Em 2015, Dilma lutava pela reforma da previdência e regulamentação da terceirização ... deve tá com um orgulho danado do Temer!",0
Sabrina_Gitana,Se a Política no Brasil fosse levado a sério você estaria preso! Ainda vem falar em transparência em votação?!,-1
LiviaPetralha,"Defesa de Lula vai recorrer ao plenário do STJ por suspeição de Moro"" #notícias #feedly http://jornalggn.com.br/noticia/defesa -de-lula-vai-recorrer-ao-plenario-do-stj-por-suspeicao-de-moro …""",0
FerreiramcDo,Lula diz que invadiu sítio de Atibaia em apoio ao MST https:/www. joselitomuller.com/lula-diz-que-invadiu-sitio-de-atibaia-em-apoio-ao-mst … via @Joselito Müller,0
FranCastro,O carregador da mala de dinheiro do Michel Temer pergunta porque ele está preso e o Aécio Neves não.... http://fb.me/8LxoQwboA,-1
ramoncotta,"É bacana Dilma e Lula postarem a sua solidariedade ao povo glbtq, mas eles poderiam ter feito mais p/ gente enquanto estavam no poder.",-1
wielewski_13,Retweeted MTST ( @mtst_ ): Agora: MTST bloqueia Rodoanel na altura de Mauá contra a Reforma da Previdência e a terceirização .,0
YXVNGJamesDean,"Ta bom Lula, geral esqueceu q vc disse q Pelotas é exportador de viado, feminista tem grelo duro e a Dilma não é nenhuma nordestina aí, lixo https://twitter.com/citoucicero/status/910478081403613185 …",-1
ClaudeLuca_,Gen Mourão é pró Dilma ?,0
DilmaResiste,"MBL e movimentos de direita vão para rua domingo, apoiar Terceirização , Reforma da Previdência e cortes... http://fb.me/6RpGKbpsh",1
elvisneves45,"Paralisação geral dia 31 de março!!! Contra a lei da terceirização , contra a reforma da ... http://fb.me/8taz8lGsY",-1
TicoMachado,Vai aumentando aí: Aecio e Doria JAMAIS.,-1
MgracaGalvao,O Brasil do Golpe consegue está bem pior que um País assolado por catástrofes naturais https://twitter.com/Alex_spa_/status/910244363795562496 …,-1
epocanegocios,"Terceirização não serve de parâmetro para reforma da Previdência , diz Imbassahy https:/glo.bo/2nzlHGWpic.twitter.comGXA8Iyns5d",0
pablorocha1212,Frente Sindical faz mobilização contra terceirização e reforma da Previdência http://dlvr.it/NmxFSs #Roraima CONFIRA! CONFIRA!,-1
neozinho,O que a Dilma fez pras gays no mandato dela?,0
BastidoresMidia,"CHEGOU A HORA, É AMANHÃ! Parar todo o país contra a terceirização , reforma trabalhista, reforma da previdência e... http://fb.me/Tf7AQX1Z",-1
luisavdr,"é o tipo de pessoa q n sabe nada sobre a reforma da previdência , o projeto de lei da terceirização , ou seja, +",0
freitasosmar,Cérebros petistas perderam memória de curto prazo. Esqueceram que Dilma e PT queriam a reforma da previdência e a Lei da terceirização .,-1
IsmaelsoaresTw,"@MichelTemer @AgoraNoPlanalto @inst_ lula SENHOR TEMER POR FAVOR MANDE EXPLICAR A NAÇÃO COMO UMA COSTUREIRA TEM RS 30.000,00 DE PENSÃO.",-1
CacoBrasil2,Lula defende renovação e diz que PT 'precisa de lideranças mais espertas' CONCORDO! https:/www. brasil247.com/pt/247/poder/318452/Lula-defende-renova%C3%A7%C3%A3o-e-diz-que-PT-'precisa-de-lideran%C3%A7as-mais-espertas'.htm … via @brasil247pic.twitter.comC6LjPcwISZ,0
ttidin,Tem gente achando q essa greve é pra defender o PT. Sendo que o objetivo é lutar contra a reforma trabalhista da previdência e terceirização,-1
guarosen,"Pena q Lula e Dilma DOMARAM""muito bem o exército como fizeram c/STF! $ do PT opera milagres nesse país e eles seguem mandando.....""",-1
MgracaGalvao,Dória é o maior Fake de todos os tempos. Se f... Palhaço,-1
adamastaquio,Acorda POVO trabalhador. Previdencia + Terceirização + Reforma da CLT é PICA NO RABO DO POVO! #ReformaTrabalhistaNÃO,-1
maaatavares,Ano que vem eu só queria poder votar na dilma,1
DecioNeves,Cobremos aos partidos @pps23 e @77solidariedade ! Quais são seus objetivos com a REFORMA DA PREVIDÊNCIA e a TERCEIRIZAÇÃO ? pic.twitter.com/bnGOXlDtgJ,0
DottaRodolfo,"Muda para a Venezuela Dilma , por favor",0
DeiaBarsottiStr,"Bota uma burca e entrega q engana direitinho.Quem tá merecendo..nuss tt gt, acho q vai pro Gilmar?Garota propaganda PT..devolve pro lula vai",0
marcoslemos51,Não entendo como alguns brasileiros foram as ruas para tirar a Dilma a hoje aceitam passivamente essa reforma trabalhista que tira direitos.,-1
WeltonLuis,"Governo paga youtubers para falar bem do Governo: Trollei meu povo com reforma da Previdência e terceirização .""""",-1
P_Enfermagem,Reforma da previdência e terceirização impactará negativamente a Enfermagem. Leia + no Portal da Enfermagem: http://bit.ly/2nUU7cm,-1
cursosabeline,Curso online de Lavagem de Dinheiro. Matrículas-> http://goo.gl/QWusP1 #RodrigoMaia #padrilha #pgr #cpi #jbs #JoesleyBatista #stj #dilma,0
Mylenebrasil,"Concordo com Dr. Lívio Enescu Votou a favor da terceirização e reforma da previdência , não merecem o voto do Povo http://fb.me/8oGimSG3e",-1
sandro_lobo,"31, DIA DE MANIFESTAÇÕES Contra reforma da previdência , reforma trabalhista, sanção do projeto de terceirização ... http://fb.me/1XNlUnDO6",-1
psamarco_BR,"Com essa terceirização , nunca vou permanecer no emprego em tempo corrido. E tem reforma da previdência . Só resta a morte. #NãoÀTerceirização",-1
jpacheco_adv,Ministra que votou pelo arquivamento será relatora de cassação de Dilma http://glo.bo/1OtOTuK,0
BastidoresMidia,"CUT chama o povo para a greve geral em abril, contra a terceirização , reforma da previdência , contra cortes de... http://fb.me/5CShbk0af",-1
madinha_lima,Denúncia contra Lula et caterva http://fb.me/JSlicyXr,0
_Taubenfeld,Ato contra a reforma da previdência e terceirização empresarial e dia 28 terá outro #Protesto … https:/www.instagram.com/p/BSUhcc7F5AO,-1
Sandrairia1,Terceirização acaba com a ideia de reforma da previdência né. Reformar o que acabaram de destruir não tem base. É o rombo???,-1
marcostalhari,"Retweeted Jô l'anarchiste ( @Jolanarchiste ): Dilma cometeu erros mantendo subsídios, p.ex. Mas ñ é óbvio, hj, q o... http://fb.me/6DODwk0re",-1
luisnassif,Defesa de Lula vai recorrer ao plenário do STJ por suspeição de Moro http:/jornalggn.com.br/noticia/defesa -de-lula-vai-recorrer-ao-plenario-do-stj-por-suspeicao-de-moro …pic.twitter.comBgdpxAsOfD,0
keepyoureyesout,PT já deu apoio a terceirização e reforma da Previdência http:/ln.is/www.youtube.comurIzW … via @YouTube,0
camaroyellow,"Não tem problema,a economia devagarinho se recuperando nos ajuda a enfrentar as cagadas dos antecessores! (ñ se esqueça ele é VICE DA DILMA )",1
vdppalestrino,PT ACABANDO !!!! Investigação confirma que Dilma usou e-mail secreto para alertar marqueteiros sobre risco de prisão https://glo.bo/2xWqDiL,-1
cadulorena,"Cidades brasileiras têm protestos contra Temer, reforma da Previdência e terceirização #31M #ForaTemer http://g1.globo.com/politica/noticia/cidades-tem-protestos-contra-reforma-da-previdencia-e-terceirizacao.ghtml …",-1
Zeezinh0,"BIXO, VAMOS LÁ. A REFORMA DA PREVIDÊNCIA , LEI DA TERCEIRIZAÇÃO E MUDANÇAS NA APOSENTADORIA REFLETEM D I R E T A M E N T E EM MUDANÇAS...",-1
JanainaDoBrasil,O processo de depuração do Brasil passa pela apuração do que efetivamente ocorreu na Castelo de Areia. Por que Dilma queria enterrar?,0
